N,first,second,diff,diff_sd,field,sample_i
189,0.16697960860360117,0.13162180314468186,0.03535780545891939,0.005089292961100192,gal_axis_ratio,23
189,0.7339854436520332,0.5634208271913412,0.17056461646069218,0.08673570570994157,gal_radius_px,23
306,0.6035830825335473,0.600436186274855,0.003146896258692714,0.007044197030035757,color_ug,23
381,0.18952484392319197,0.19072203005665408,-0.0011971861334623998,0.002792549027043162,color_gr,23
385,0.09392548778671742,0.09170397898530745,0.0022215088014099337,0.001522773166582248,color_ri,23
383,0.14289288078504941,0.14868433131849926,-0.005791450533449933,0.0023186288829555716,color_iz,23
105,0.0761904761904762,0.19047619047619047,-0.11428571428571428,0.03119795509138109,missed_stars,24
280,0.02857142857142857,0.007142857142857143,0.02142857142857143,0.008669434577665565,missed_galaxies,24
385,0.2670929588795692,0.26667510265755034,0.0004178562220188032,0.0029456554575655533,position,24
385,0.18542382004856467,0.18872313766166635,-0.0032993176131017794,0.01134026727541187,flux_r_mag,24
385,0.8557024067904032,0.8276485630354306,0.028053843754972857,0.06414395393467726,flux_r_nmgy,24
134,20.310907072096146,19.56331156180465,0.7475955102915064,0.863619063301682,gal_angle_deg,24
196,0.22902687096110966,0.2926604160244832,-0.06363354506337378,0.013013513777474043,gal_frac_dev,24
196,0.17033514814193051,0.12633328665291152,0.04400186148901895,0.0065895139225535405,gal_axis_ratio,24
196,0.8269640247630419,0.5966804117825185,0.230283612980524,0.08294240969814826,gal_radius_px,24
301,0.6921152730955819,0.6860009542337169,0.006114318861865706,0.009021354983552709,color_ug,24
378,0.17945953237465218,0.18160110728967938,-0.002141574915027121,0.003116307169171574,color_gr,24
385,0.124540133173055,0.12448507538107959,5.5057791975435006e-5,0.002488752605363652,color_ri,24
384,0.21028047368794592,0.2224413911526368,-0.012160917464690557,0.0032961332178464116,color_iz,24
93,0.053763440860215055,0.16129032258064516,-0.10752688172043011,0.032297000033640014,missed_stars,25
292,0.017123287671232876,0.010273972602739725,0.00684931506849315,0.0048348683253695715,missed_galaxies,25
385,0.2663682724299404,0.2632096312060795,0.0031586412238608814,0.0021265387910686137,position,25
385,0.19546856346488783,0.18758277160444986,0.007885791860437976,0.01112180622644744,flux_r_mag,25
385,0.8302653458535622,0.6623629131378502,0.16790243271571173,0.08528713204025878,flux_r_nmgy,25
137,20.129069235668013,17.512374777900188,2.616694457767819,0.9319372543264054,gal_angle_deg,25
198,0.19771212944844424,0.2679559485272256,-0.07024381907878138,0.013094603337209274,gal_frac_dev,25
198,0.14382474932752265,0.11239289978618285,0.03143184954133983,0.0058887081675197015,gal_axis_ratio,25
198,0.8812686785279229,0.6311193763605515,0.2501493021673721,0.1385354615970705,gal_radius_px,25
290,0.7520993550731315,0.7452649000914783,0.006834454981652673,0.010935069722326777,color_ug,25
382,0.16603305633160365,0.1687629308481349,-0.0027298745165310733,0.003002205742165147,color_gr,25
385,0.10863909281359634,0.10674504786147372,0.0018940449521226235,0.002052143208018183,color_ri,25
384,0.1590978630379565,0.16944733050129446,-0.010349467463337871,0.0031069351539557916,color_iz,25
116,0.09482758620689655,0.19827586206896552,-0.10344827586206896,0.028398825769239158,missed_stars,26
269,0.01486988847583643,0.007434944237918215,0.007434944237918215,0.0052474819270760574,missed_galaxies,26
385,0.2725211104221377,0.26911157938524216,0.0034095310368956037,0.0015130331332851965,position,26
385,0.17957151711461686,0.1839916097035182,-0.004420092588901276,0.007486646746922749,flux_r_mag,26
385,0.7534022605825812,0.7708110660620447,-0.017408805479463788,0.05304354311000663,flux_r_nmgy,26
125,20.6861894813673,19.484926288379125,1.2012631929881574,0.7170375882573357,gal_angle_deg,26
185,0.23239394138910863,0.2675471396907899,-0.035153198301681336,0.013132383769168018,gal_frac_dev,26
185,0.14456492162679926,0.11577811982858176,0.028786801798217555,0.0061346659861007714,gal_axis_ratio,26
185,0.6954323785443564,0.5271950386074491,0.1682373399369078,0.08752353858664463,gal_radius_px,26
301,0.5939414892865686,0.5744480983386648,0.019493390947903685,0.007152512374354275,color_ug,26
380,0.15979454400077375,0.16334671168311948,-0.003552167682345651,0.002314326842823234,color_gr,26
385,0.10531679099552399,0.10184996919840025,0.00346682179712373,0.002416946253941427,color_ri,26
384,0.16111410115059133,0.17000239456943453,-0.008888293418843113,0.0024774603993350207,color_iz,26
114,0.03508771929824561,0.10526315789473684,-0.07017543859649122,0.024030004550778878,missed_stars,27
271,0.01845018450184502,0.0,0.01845018450184502,0.008189825483984507,missed_galaxies,27
385,0.26596316421439253,0.2618867259959539,0.004076438218438643,0.0016599348963779533,position,27
385,0.17771305148660105,0.1956039091997872,-0.017890857713186197,0.008571883375112268,flux_r_mag,27
385,0.8118243406160001,0.8431777319159725,-0.03135339129997188,0.05195580161476158,flux_r_nmgy,27
130,19.978029846584064,21.07685010835374,-1.09882026176966,0.4426470216664628,gal_angle_deg,27
191,0.2128838124682775,0.29584305088798796,-0.08295923841971077,0.011821253753924624,gal_frac_dev,27
191,0.1499934025079869,0.1127344577911634,0.037258944716823596,0.006264543765727302,gal_axis_ratio,27
191,0.6526148233238815,0.7053293582947212,-0.052714534970839,0.06708555959655192,gal_radius_px,27
318,0.4753750807158926,0.47708568767892007,-0.001710606963028461,0.00721811343176683,color_ug,27
382,0.16873381945223775,0.1636114206654748,0.005122398786763128,0.0028251224261024777,color_gr,27
385,0.10230450521564721,0.10256672713405576,-0.0002622219184085629,0.0019833043218502287,color_ri,27
384,0.15002514100315692,0.15989754318461133,-0.009872402181454373,0.0025210518151821,color_iz,27
104,0.07692307692307693,0.16346153846153846,-0.08653846153846154,0.027703274527460832,missed_stars,28
281,0.03914590747330961,0.02491103202846975,0.014234875444839857,0.007079205909339037,missed_galaxies,28
385,0.25915100488072595,0.25856045968358377,0.0005905451971421678,0.0014364775183150955,position,28
385,0.16593173453969073,0.17346785253717012,-0.007536117997479365,0.0070270698268008166,flux_r_mag,28
385,0.7830990784769937,0.8129655981246184,-0.029866519647624983,0.041330339849489646,flux_r_nmgy,28
127,18.726928051758428,19.05066188091227,-0.3237338291538284,0.49004216200726286,gal_angle_deg,28
189,0.19127401682170272,0.2505409191177636,-0.059266902296060804,0.011784059257910857,gal_frac_dev,28
189,0.13322624184011528,0.10868940441049076,0.024536837429624585,0.005229741524781103,gal_axis_ratio,28
189,0.6485596345370825,0.555609472051694,0.09295016248538814,0.09474234626781661,gal_radius_px,28
312,0.689341181128956,0.6623892011339263,0.02695197999503092,0.007220132177602253,color_ug,28
380,0.15982953119154789,0.16397889426754803,-0.0041493630760000315,0.0026397757810609863,color_gr,28
385,0.1023041394549736,0.09917454858413638,0.003129590870837215,0.0017430791299355795,color_ri,28
383,0.15575350032661356,0.16096090552627695,-0.005207405199663515,0.002441388958721513,color_iz,28
95,0.031578947368421054,0.16842105263157894,-0.1368421052631579,0.03544794557716343,missed_stars,29
290,0.027586206896551724,0.0034482758620689655,0.02413793103448276,0.009028078330331805,missed_galaxies,29
385,0.25637302491604747,0.25736265373387185,-0.0009896288178243941,0.0022296627018907407,position,29
385,0.16061373683349517,0.17066491670929762,-0.01005117987580246,0.008082116803677647,flux_r_mag,29
385,0.7153816420698392,0.7202048854963468,-0.004823243426507601,0.04117283213414838,flux_r_nmgy,29
125,19.04196615899384,19.327302548148772,-0.2853363891549374,0.8775679464807691,gal_angle_deg,29
194,0.19725931658210447,0.28056759945358367,-0.0833082828714791,0.012559623986667903,gal_frac_dev,29
194,0.14618517917190135,0.11644419827755717,0.029740980894344293,0.005832585257481019,gal_axis_ratio,29
194,0.7310385421307134,0.5407663312103411,0.1902722109203727,0.08234472979226914,gal_radius_px,29
311,0.6016745897055435,0.5837102446437975,0.01796434506174532,0.0072591603817414065,color_ug,29
380,0.1700840354836578,0.16883370145575563,0.001250334027902195,0.0030756364224932536,color_gr,29
385,0.11344514718672669,0.11187216228865407,0.0015729848980725934,0.002099391534228779,color_ri,29
384,0.16366745376637462,0.16741799598600907,-0.003750542219634317,0.0027179073040703335,color_iz,29
102,0.06862745098039216,0.12745098039215685,-0.058823529411764705,0.023412639769646783,missed_stars,30
283,0.0353356890459364,0.024734982332155476,0.01060070671378092,0.006098578991255759,missed_galaxies,30
385,0.2725787463344605,0.26850734305136287,0.004071403283097732,0.001956667002477095,position,30
385,0.17908561029149614,0.17109308584847252,0.007992524443023596,0.00864130192261516,flux_r_mag,30
385,0.8098708349566999,0.7194079146166643,0.09046292034003565,0.06912728433814985,flux_r_nmgy,30
127,17.74381238567867,17.481869088170708,0.2619432975079678,0.7534895486010882,gal_angle_deg,30
192,0.2167822050519073,0.252645137019863,-0.03586293196795579,0.011352919582057216,gal_frac_dev,30
192,0.14251292965802545,0.10521822536090902,0.03729470429711657,0.006218799290903798,gal_axis_ratio,30
192,0.6966321770942168,0.4852241028452063,0.21140807424901054,0.08591223784799772,gal_radius_px,30
299,0.5958073943902231,0.6005552812629739,-0.004747886872751003,0.00855144330323188,color_ug,30
383,0.17573166288934478,0.16752866449287906,0.008202998396465854,0.0029374253937033755,color_gr,30
385,0.10000307167093314,0.10411655695745707,-0.004113485286523949,0.001740386749477184,color_ri,30
384,0.15786376792425671,0.16522662644084699,-0.007362858516590327,0.002781604768508008,color_iz,30
88,0.07954545454545454,0.19318181818181818,-0.11363636363636363,0.03402553816001942,missed_stars,31
297,0.02356902356902357,0.006734006734006734,0.016835016835016835,0.007477804780486916,missed_galaxies,31
385,0.2745378811602302,0.2711891242149157,0.0033487569453146287,0.0027155954936794067,position,31
385,0.1935016818525612,0.19198798441133968,0.0015136974412215138,0.012753250621290698,flux_r_mag,31
385,0.8321822413480984,0.7043841508960075,0.12779809045209095,0.08083214516457886,flux_r_nmgy,31
131,18.63128335401791,17.49995059763506,1.1313327563828557,0.9541490910460843,gal_angle_deg,31
199,0.20073108628760894,0.2503923778961765,-0.0496612916085675,0.011917967731382028,gal_frac_dev,31
199,0.1388571571379186,0.12723887602666936,0.01161828111124927,0.005534664829271764,gal_axis_ratio,31
199,0.918760169789209,0.5867900526711858,0.3319701171180228,0.13854248718764306,gal_radius_px,31
307,0.6443206878183846,0.6561095851356887,-0.01178889731730399,0.01121209147364497,color_ug,31
379,0.1756304776931005,0.16918287566287601,0.006447602030224726,0.003357741063453303,color_gr,31
385,0.13452270234922767,0.1308843014357167,0.003638400913510986,0.0027005086964507585,color_ri,31
385,0.18562582028167468,0.19663824207195021,-0.011012421790275515,0.003429198045931225,color_iz,31
107,0.037383177570093455,0.102803738317757,-0.06542056074766354,0.024016643399534875,missed_stars,32
278,0.02158273381294964,0.01079136690647482,0.01079136690647482,0.006207865427440847,missed_galaxies,32
385,0.279359494312898,0.2779476142881468,0.001411880024751262,0.0023436942919582986,position,32
385,0.16131553468961557,0.1735845521565749,-0.01226901746695927,0.008714664790921419,flux_r_mag,32
385,0.6933518598578355,0.7078369102181118,-0.014485050360276266,0.03870084215127532,flux_r_nmgy,32
125,19.661786682262242,18.699737453457097,0.9620492288051552,0.6669240319754193,gal_angle_deg,32
190,0.20463421632843828,0.2665041647955567,-0.0618699484671183,0.012869558221740986,gal_frac_dev,32
190,0.15580832385680285,0.1212093769220902,0.03459894693471257,0.005868577510782219,gal_axis_ratio,32
190,0.6567842621834655,0.6069188087823809,0.049865453401084704,0.05162144834529881,gal_radius_px,32
290,0.593844578674405,0.5612342397613344,0.032610338913070365,0.00665624265901939,color_ug,32
375,0.16073076440447098,0.1605397711439144,0.00019099326055660142,0.002277831881014232,color_gr,32
385,0.102862358560513,0.09439129070534619,0.008471067855166776,0.002913294683449673,color_ri,32
384,0.14281390198613994,0.1543791104801752,-0.011565208494035355,0.0022447016554206474,color_iz,32
107,0.028037383177570093,0.08411214953271028,-0.056074766355140186,0.02234599008672909,missed_stars,33
278,0.01079136690647482,0.0,0.01079136690647482,0.006207865427440855,missed_galaxies,33
385,0.2576091486046058,0.26227688779033986,-0.004667739185733963,0.0025504388702059736,position,33
385,0.17327011069492826,0.18439248914053405,-0.011122378445605754,0.010255983431136812,flux_r_mag,33
385,0.7166655047098682,0.745175770666091,-0.028510265956222497,0.044323252406050076,flux_r_nmgy,33
128,19.192121381388123,18.45637197510687,0.7357494062812656,0.7345316732348598,gal_angle_deg,33
194,0.23163412453181018,0.2894088950537651,-0.05777477052195481,0.013095984317386233,gal_frac_dev,33
194,0.14510620913825079,0.10823354107924886,0.03687266805900181,0.006145125683798228,gal_axis_ratio,33
194,0.7082378217902165,0.5548670289324139,0.15337079285780247,0.08942423554968315,gal_radius_px,33
302,0.6685622959935341,0.6316244356551007,0.03693786033843255,0.008572657360517254,color_ug,33
383,0.1618568794701832,0.16534597422455333,-0.0034890947543700984,0.002472247764196812,color_gr,33
385,0.1271572177141539,0.12105201683007932,0.00610520088407457,0.002002986312553188,color_ri,33
382,0.18116527485372755,0.1881659345193394,-0.007000659665611838,0.0026403846117222466,color_iz,33
105,0.06666666666666667,0.11428571428571428,-0.047619047619047616,0.020882333793024503,missed_stars,34
280,0.03571428571428571,0.007142857142857143,0.02857142857142857,0.009973998820736013,missed_galaxies,34
385,0.27703470726110513,0.2814519931185469,-0.004417285857441827,0.0026512359523669033,position,34
385,0.1734285914469851,0.18701739988997787,-0.013588808442992716,0.010953211646920405,flux_r_mag,34
385,0.8698420495243566,0.8944539583907062,-0.02461190886634969,0.054825330291248635,flux_r_nmgy,34
135,18.7936246621558,18.88225858609928,-0.08863392394347303,0.7617479235260624,gal_angle_deg,34
198,0.22122845983790687,0.29002962716801095,-0.0688011673301042,0.012230495007555518,gal_frac_dev,34
198,0.15661118386902817,0.12027024401033164,0.036340939858696505,0.005544935287095629,gal_axis_ratio,34
198,0.7421545883271278,0.6179620076687863,0.12419258065834148,0.08885309766953259,gal_radius_px,34
303,0.6573750065316853,0.6455508314753231,0.011824175056361548,0.008353938879758901,color_ug,34
378,0.1543654377002058,0.14998475176916126,0.004380685931044695,0.003471120669066376,color_gr,34
385,0.12377282724374862,0.11710567597685863,0.006667151266890018,0.0029594947004232893,color_ri,34
383,0.1620371865715139,0.1749264125813634,-0.012889226009849467,0.002727626086843919,color_iz,34
99,0.08080808080808081,0.1717171717171717,-0.09090909090909091,0.029039843863633626,missed_stars,35
286,0.027972027972027972,0.01048951048951049,0.017482517482517484,0.007763359524408958,missed_galaxies,35
385,0.27085737549454686,0.2711741878712099,-0.0003168123766629406,0.0021185636243669283,position,35
385,0.16369192740418614,0.1767293005685516,-0.01303737316436543,0.008994066131635272,flux_r_mag,35
385,0.6492263236471408,0.6404869792665189,0.008739344380621777,0.051797391468583004,flux_r_nmgy,35
130,18.500460614721728,18.3308025092748,0.1696581054469151,0.41901504164725234,gal_angle_deg,35
191,0.20801865777723064,0.277376419491305,-0.06935776171407435,0.01240097881748354,gal_frac_dev,35
191,0.13508336721598146,0.11865248690522051,0.016430880310761065,0.0056092600732668245,gal_axis_ratio,35
191,0.6647025844311503,0.49957453798036877,0.1651280464507818,0.08504200366501045,gal_radius_px,35
323,0.6641725187904988,0.6573788362470601,0.006793682543439371,0.007548961768240174,color_ug,35
384,0.17097892691558378,0.16897698676656303,0.0020019401490209503,0.0032117270307299097,color_gr,35
385,0.10967505308640568,0.10714255752965529,0.0025324955567503516,0.002252381197631245,color_ri,35
